date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2025-04-20,2025,Mumbai,"Wankhede Stadium, Mumbai",Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,176,5,177,1,Mumbai Indians,complete,0,9,RG Sharma,V Narayan Kutty,Abhijit Bhattacharya,VK Sharma,MA Gough,K Swaroopanand,20,"R Ashwin, SK Rasheed, R Ravindra, A Mhatre, RA Jadeja, S Dube, MS Dhoni, J Overton, V Shankar, Noor Ahmad, KK Ahmed, M Pathirana","Ashwani Kumar, RD Rickelton, RG Sharma, SA Yadav, WG Jacks, Tilak Varma, HH Pandya, Naman Dhir, MJ Santner, DL Chahar, TA Boult, JJ Bumrah"
2025-04-20,2025,Mohali,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,157,6,159,3,Royal Challengers Bengaluru,complete,0,7,V Kohli,J Srinath,KM Gandhi,MV Saidharshan Kumar,Nitin Menon,M Krishnadas,20,"Harpreet Brar, Priyansh Arya, P Simran Singh, SS Iyer, JP Inglis, N Wadhera, Shashank Singh, MP Stoinis, M Jansen, XC Bartlett, Arshdeep Singh, YS Chahal","Suyash Sharma, PD Salt, V Kohli, D Padikkal, RM Patidar, JM Sharma, R Shepherd, TH David, KH Pandya, B Kumar, JR Hazlewood, Yash Dayal"
2025-04-21,2025,Kolkata,"Eden Gardens, Kolkata",Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders,field,198,3,159,8,Gujarat Titans,complete,39,0,Shubman Gill,R Seth,Anish Sahasrabudhe,R Pandit,A Totre,Amit Rana,20,"SE Rutherford, B Sai Sudharsan, Shubman Gill, JC Buttler, R Tewatia, M Shahrukh Khan, Rashid Khan, Washington Sundar, R Sai Kishore, Mohammed Siraj, M Prasidh Krishna, I Sharma","VG Arora, Rahmanullah Gurbaz, SP Narine, AM Rahane, VR Iyer, RK Singh, AD Russell, Ramandeep Singh, MM Ali, A Raghuvanshi, Harshit Rana, CV Varun"
2025-04-22,2025,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Delhi Capitals,Delhi Capitals,field,159,6,161,2,Delhi Capitals,complete,0,8,Mukesh Kumar,J Srinath,KM Gandhi,MV Saidharshan Kumar,KN Ananthapadmanabhan,M Krishnadas,20,"AK Markram, MR Marsh, N Pooran, Abdul Samad, DA Miller, A Badoni, RR Pant, SN Thakur, Ravi Bishnoi, DS Rathi, Avesh Khan, Prince Yadav","Abishek Porel, KK Nair, KL Rahul, AR Patel, T Stubbs, Ashutosh Sharma, V Nigam, MA Starc, PVD Chameera, Kuldeep Yadav, Mukesh Kumar"
2025-04-23,2025,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,143,8,146,3,Mumbai Indians,complete,0,7,TA Boult,IR Siddiqui,J Madanagopal,Vinod Seshan,CB Gaffaney,A Bengeri,20,"TM Head, Abhishek Sharma, Ishan Kishan, Nithish Kumar Reddy, H Klaasen, Aniket Verma, A Manohar, PJ Cummins, HV Patel, JD Unadkat, Zeeshan Ansari, E Malinga","V Puthur, RD Rickelton, RG Sharma, WG Jacks, SA Yadav, Tilak Varma, HH Pandya, Naman Dhir, MJ Santner, DL Chahar, TA Boult, JJ Bumrah"
2025-04-24,2025,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,205,5,194,9,Royal Challengers Bengaluru,complete,11,0,JR Hazlewood,R Seth,MA Gough,UV Gandhe,VK Sharma,K Swaroopanand,20,"Suyash Sharma, PD Salt, V Kohli, D Padikkal, TH David, RM Patidar, JM Sharma, R Shepherd, KH Pandya, B Kumar, JR Hazlewood, Yash Dayal","Sandeep Sharma, YBK Jaiswal, V Suryavanshi, N Rana, R Parag, Dhruv Jurel, SO Hetmyer, SB Dubey, JC Archer, PWH de Silva, TU Deshpande, Fazalhaq Farooqi"
2025-04-25,2025,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,154,10,155,5,Sunrisers Hyderabad,complete,0,5,HV Patel,J Srinath,M Krishnadas,Nitin Menon,KN Ananthapadmanabhan,KM Gandhi,20,"SK Rasheed, A Mhatre, SM Curran, RA Jadeja, D Brevis, S Dube, DJ Hooda, MS Dhoni, A Kamboj, Noor Ahmad, KK Ahmed, M Pathirana","Zeeshan Ansari, Abhishek Sharma, TM Head, Ishan Kishan, H Klaasen, Aniket Verma, PHKD Mendis, Nithish Kumar Reddy, PJ Cummins, HV Patel, JD Unadkat, Mohammed Shami"
2025-04-26,2025,Kolkata,"Eden Gardens, Kolkata",Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,201,4,7,0,None,no result,0,0,None,R Seth,AT Holdstock,Anish Sahasrabudhe,A Totre,Amit Rana,20,"Harpreet Brar, Priyansh Arya, P Simran Singh, SS Iyer, GJ Maxwell, M Jansen, JP Inglis, Shashank Singh, N Wadhera, Azmatullah Omarzai, YS Chahal, Arshdeep Singh","C Sakariya, Rahmanullah Gurbaz, SP Narine, VR Iyer, AM Rahane, RK Singh, AD Russell, R Powell, VG Arora, Harshit Rana, CV Varun, A Raghuvanshi"
2025-04-27,2025,Mumbai,"Wankhede Stadium, Mumbai",Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,field,215,7,161,10,Mumbai Indians,complete,54,0,WG Jacks,DS Manohar,CB Gaffaney,J Madanagopal,Vinod Seshan,A Bengeri,20,"JJ Bumrah, RD Rickelton, RG Sharma, WG Jacks, SA Yadav, Tilak Varma, HH Pandya, Naman Dhir, C Bosch, DL Chahar, TA Boult, KV Sharma","MR Marsh, AK Markram, N Pooran, RR Pant, A Badoni, DA Miller, Abdul Samad, Ravi Bishnoi, Avesh Khan, Prince Yadav, DS Rathi, MP Yadav"
2025-04-27,2025,Delhi,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,162,8,165,4,Royal Challengers Bengaluru,complete,0,6,KH Pandya,IR Siddiqui,M Krishnadas,Nitin Menon,MV Saidharshan Kumar,Bhavesh Patel,20,"Abishek Porel, F du Plessis, KK Nair, KL Rahul, AR Patel, T Stubbs, Ashutosh Sharma, V Nigam, MA Starc, PVD Chameera, Kuldeep Yadav, Mukesh Kumar","Suyash Sharma, JG Bethell, V Kohli, D Padikkal, RM Patidar, KH Pandya, TH David, R Shepherd, JM Sharma, B Kumar, JR Hazlewood, Yash Dayal"
2025-04-28,2025,Jaipur,"Sawai Mansingh Stadium, Jaipur",Gujarat Titans,Rajasthan Royals,Rajasthan Royals,field,209,4,212,2,Rajasthan Royals,complete,0,8,V Suryavanshi,R Seth,MA Gough,VK Sharma,UV Gandhe,Abhijit Bhattacharya,20,"I Sharma, B Sai Sudharsan, Shubman Gill, JC Buttler, Washington Sundar, R Tewatia, M Shahrukh Khan, Karim Janat, Rashid Khan, R Sai Kishore, Mohammed Siraj, M Prasidh Krishna","YBK Jaiswal, V Suryavanshi, N Rana, R Parag, Dhruv Jurel, SO Hetmyer, PWH de Silva, JC Archer, M Theekshana, Sandeep Sharma, Yudhvir Singh"
2025-04-29,2025,Delhi,"Arun Jaitley Stadium, Delhi",Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,204,9,190,9,Kolkata Knight Riders,complete,14,0,SP Narine,IR Siddiqui,M Krishnadas,MV Saidharshan Kumar,Nitin Menon,Bhavesh Patel,20,"VG Arora, Rahmanullah Gurbaz, SP Narine, AM Rahane, A Raghuvanshi, VR Iyer, RK Singh, AD Russell, R Powell, AS Roy, Harshit Rana, CV Varun","Mukesh Kumar, Abishek Porel, F du Plessis, KK Nair, KL Rahul, AR Patel, T Stubbs, V Nigam, Ashutosh Sharma, MA Starc, PVD Chameera, Kuldeep Yadav"
2025-04-30,2025,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,Punjab Kings,Punjab Kings,field,190,10,194,6,Punjab Kings,complete,0,4,SS Iyer,Amit Sharma,A Totre,Anish Sahasrabudhe,R Pandit,Amit Rana,20,"SK Rasheed, A Mhatre, SM Curran, RA Jadeja, D Brevis, S Dube, MS Dhoni, DJ Hooda, A Kamboj, Noor Ahmad, KK Ahmed, M Pathirana","YS Chahal, Priyansh Arya, P Simran Singh, SS Iyer, N Wadhera, Shashank Singh, JP Inglis, Suryansh Shedge, M Jansen, Azmatullah Omarzai, Harpreet Brar, Arshdeep Singh"
2025-05-01,2025,Jaipur,"Sawai Mansingh Stadium, Jaipur",Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,217,2,117,10,Mumbai Indians,complete,100,0,RD Rickelton,DS Manohar,P Joshi,Vinod Seshan,CB Gaffaney,A Bengeri,20,"KV Sharma, RD Rickelton, RG Sharma, SA Yadav, HH Pandya, WG Jacks, Tilak Varma, Naman Dhir, C Bosch, DL Chahar, TA Boult, JJ Bumrah","Fazalhaq Farooqi, YBK Jaiswal, V Suryavanshi, N Rana, R Parag, Dhruv Jurel, SO Hetmyer, SB Dubey, JC Archer, M Theekshana, K Kartikeya, Akash Madhwal"
2025-05-02,2025,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,field,224,6,186,6,Gujarat Titans,complete,38,0,M Prasidh Krishna,P Dharmani,K Swaroopanand,VK Sharma,MA Gough,Abhijit Bhattacharya,20,"I Sharma, B Sai Sudharsan, Shubman Gill, JC Buttler, Washington Sundar, M Shahrukh Khan, R Tewatia, Rashid Khan, Mohammed Siraj, G Coetzee, R Sai Kishore, M Prasidh Krishna","Mohammed Shami, TM Head, Abhishek Sharma, Ishan Kishan, H Klaasen, Aniket Verma, Nithish Kumar Reddy, PHKD Mendis, PJ Cummins, HV Patel, JD Unadkat, Zeeshan Ansari"
2025-05-03,2025,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,213,5,211,5,Royal Challengers Bengaluru,complete,2,0,R Shepherd,IR Siddiqui,M Krishnadas,Nitin Menon,KN Ananthapadmanabhan,KM Gandhi,20,"Suyash Sharma, JG Bethell, V Kohli, D Padikkal, RM Patidar, JM Sharma, TH David, R Shepherd, KH Pandya, B Kumar, L Ngidi, Yash Dayal","M Pathirana, A Mhatre, SK Rasheed, SM Curran, RA Jadeja, D Brevis, MS Dhoni, S Dube, DJ Hooda, Noor Ahmad, KK Ahmed, A Kamboj"
2025-05-04,2025,Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,field,236,5,199,7,Punjab Kings,complete,37,0,P Simran Singh,DS Manohar,J Madanagopal,P Joshi,CB Gaffaney,Bhavesh Patel,20,"Vijaykumar Vyshak, Priyansh Arya, P Simran Singh, JP Inglis, SS Iyer, N Wadhera, Shashank Singh, MP Stoinis, Azmatullah Omarzai, M Jansen, YS Chahal, Arshdeep Singh","Akash Singh, AK Markram, MR Marsh, N Pooran, RR Pant, A Badoni, DA Miller, Abdul Samad, Avesh Khan, Prince Yadav, MP Yadav, DS Rathi"
2025-05-04,2025,Kolkata,"Eden Gardens, Kolkata",Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,bat,206,4,205,8,Kolkata Knight Riders,complete,1,0,AD Russell,Amit Sharma,Anish Sahasrabudhe,R Pandit,AT Holdstock,Amit Rana,20,"Harshit Rana, Rahmanullah Gurbaz, SP Narine, AM Rahane, A Raghuvanshi, AD Russell, RK Singh, VR Iyer, Ramandeep Singh, MM Ali, VG Arora, CV Varun","Akash Madhwal, YBK Jaiswal, V Suryavanshi, KS Rathore, R Parag, Dhruv Jurel, PWH de Silva, SO Hetmyer, SB Dubey, JC Archer, M Theekshana, Yudhvir Singh"
2025-05-05,2025,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,133,7,0,0,None,no result,0,0,None,P Dharmani,K Swaroopanand,VK Sharma,MA Gough,Abhijit Bhattacharya,20,"KK Nair, F du Plessis, Abishek Porel, KL Rahul, AR Patel, T Stubbs, V Nigam, Ashutosh Sharma, MA Starc, PVD Chameera, Kuldeep Yadav, T Natarajan","JD Unadkat, Abhishek Sharma, Ishan Kishan, Sachin Baby, H Klaasen, Aniket Verma, A Manohar, PJ Cummins, HV Patel, Zeeshan Ansari, E Malinga, TM Head"
2025-05-06,2025,Mumbai,"Wankhede Stadium, Mumbai",Mumbai Indians,Gujarat Titans,Gujarat Titans,field,155,8,147,7,Gujarat Titans,complete,0,3,Shubman Gill,A Kripal Singh,KM Gandhi,MV Saidharshan Kumar,KN Ananthapadmanabhan,M Krishnadas,20,"RD Rickelton, RG Sharma, WG Jacks, SA Yadav, Tilak Varma, HH Pandya, Naman Dhir, C Bosch, DL Chahar, KV Sharma, TA Boult, JJ Bumrah, Ashwani Kumar","B Sai Sudharsan, Shubman Gill, JC Buttler, SE Rutherford, M Shahrukh Khan, R Tewatia, Rashid Khan, G Coetzee, Arshad Khan, R Sai Kishore, Mohammed Siraj, M Prasidh Krishna"
2025-05-07,2025,Kolkata,"Eden Gardens, Kolkata",Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,179,6,183,8,Chennai Super Kings,complete,0,2,Noor Ahmad,Amit Sharma,AT Holdstock,Anish Sahasrabudhe,R Pandit,Amit Rana,20,"Harshit Rana, Rahmanullah Gurbaz, SP Narine, AM Rahane, A Raghuvanshi, MK Pandey, AD Russell, RK Singh, Ramandeep Singh, MM Ali, VG Arora, CV Varun","M Pathirana, A Mhatre, DP Conway, Urvil Patel, R Ashwin, RA Jadeja, D Brevis, S Dube, MS Dhoni, Noor Ahmad, A Kamboj, KK Ahmed"
2025-05-08,2025,Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,Delhi Capitals,Punjab Kings,bat,122,1,0,0,None,no result,0,0,None,DS Manohar,CB Gaffaney,P Joshi,J Madanagopal,Bhavesh Patel,20,"Priyansh Arya, P Simran Singh, JP Inglis, SS Iyer, N Wadhera, Shashank Singh, MP Stoinis, Azmatullah Omarzai, M Jansen, YS Chahal, Arshdeep Singh","F du Plessis, Sameer Rizvi, Abishek Porel, KL Rahul, AR Patel, T Stubbs, M Tiwari, MA Starc, PVD Chameera, Kuldeep Yadav, T Natarajan"
2025-05-18,2025,Delhi,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Gujarat Titans,Gujarat Titans,field,199,3,205,0,Gujarat Titans,complete,0,10,B Sai Sudharsan,A Kripal Singh,AT Holdstock,K Kelkar,R Pandit,Amit Rana,20,"PVD Chameera, KL Rahul, F du Plessis, Abishek Porel, AR Patel, T Stubbs, Sameer Rizvi, Ashutosh Sharma, V Nigam, T Natarajan, Kuldeep Yadav, Mustafizur Rahman","M Prasidh Krishna, B Sai Sudharsan, Shubman Gill, SE Rutherford, JC Buttler, M Shahrukh Khan, R Tewatia, Rashid Khan, K Rabada, Arshad Khan, R Sai Kishore, Mohammed Siraj"
2025-05-18,2025,Jaipur,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,Rajasthan Royals,Punjab Kings,bat,219,5,209,7,Punjab Kings,complete,10,0,Harpreet Brar,DS Manohar,A Bengeri,CB Gaffaney,J Madanagopal,P Joshi,20,"Harpreet Brar, Priyansh Arya, P Simran Singh, MJ Owen, N Wadhera, SS Iyer, Shashank Singh, Azmatullah Omarzai, M Jansen, XC Bartlett, Arshdeep Singh, YS Chahal","Fazalhaq Farooqi, YBK Jaiswal, V Suryavanshi, SV Samson, R Parag, Dhruv Jurel, SO Hetmyer, SB Dubey, PWH de Silva, KT Maphaka, TU Deshpande, Akash Madhwal"
2025-05-19,2025,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,field,205,7,206,5,Sunrisers Hyderabad,complete,0,6,Abhishek Sharma,P Dharmani,K Swaroopanand,MA Gough,VK Sharma,Abhijit Bhattacharya,20,"MR Marsh, AK Markram, RR Pant, N Pooran, A Badoni, Abdul Samad, SN Thakur, Ravi Bishnoi, Akash Deep, Avesh Khan, DS Rathi, W O'Rourke","Zeeshan Ansari, Atharva Taide, Abhishek Sharma, Ishan Kishan, H Klaasen, PHKD Mendis, Aniket Verma, Nithish Kumar Reddy, PJ Cummins, HV Patel, Harsh Dubey, E Malinga"
2025-05-20,2025,Delhi,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,187,8,188,4,Rajasthan Royals,complete,0,6,Akash Madhwal,A Kripal Singh,K Kelkar,R Pandit,AT Holdstock,Amit Rana,20,"M Pathirana, A Mhatre, DP Conway, Urvil Patel, R Ashwin, RA Jadeja, D Brevis, S Dube, MS Dhoni, A Kamboj, Noor Ahmad, KK Ahmed","YBK Jaiswal, V Suryavanshi, SV Samson, R Parag, Dhruv Jurel, SO Hetmyer, PWH de Silva, KT Maphaka, Yudhvir Singh, TU Deshpande, Akash Madhwal"
2025-05-21,2025,Mumbai,"Wankhede Stadium, Mumbai",Mumbai Indians,Delhi Capitals,Delhi Capitals,field,180,5,121,10,Mumbai Indians,complete,59,0,SA Yadav,DS Manohar,A Bengeri,J Madanagopal,CB Gaffaney,P Joshi,20,"RD Rickelton, RG Sharma, WG Jacks, SA Yadav, Tilak Varma, HH Pandya, Naman Dhir, MJ Santner, DL Chahar, TA Boult, JJ Bumrah, KV Sharma","KL Rahul, F du Plessis, Abishek Porel, Sameer Rizvi, V Nigam, T Stubbs, Ashutosh Sharma, M Tiwari, PVD Chameera, Kuldeep Yadav, Mustafizur Rahman, Mukesh Kumar"
2025-05-22,2025,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Lucknow Super Giants,Gujarat Titans,Gujarat Titans,field,235,2,202,9,Lucknow Super Giants,complete,33,0,MR Marsh,Amit Sharma,KN Ananthapadmanabhan,M Krishnadas,Nitin Menon,KM Gandhi,20,"AK Markram, MR Marsh, N Pooran, RR Pant, A Badoni, Abdul Samad, Himmat Singh, Shahbaz Ahmed, Avesh Khan, Akash Deep, W O'Rourke, Akash Singh","B Sai Sudharsan, Shubman Gill, JC Buttler, SE Rutherford, M Shahrukh Khan, R Tewatia, Arshad Khan, Rashid Khan, K Rabada, R Sai Kishore, Mohammed Siraj, M Prasidh Krishna"
2025-05-23,2025,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,231,6,189,10,Sunrisers Hyderabad,complete,42,0,Ishan Kishan,P Dharmani,K Swaroopanand,MA Gough,UV Gandhe,Abhijit Bhattacharya,20,"Abhishek Sharma, TM Head, Ishan Kishan, H Klaasen, Aniket Verma, Nithish Kumar Reddy, A Manohar, PJ Cummins, HV Patel, JD Unadkat, E Malinga, Harsh Dubey","PD Salt, V Kohli, MA Agarwal, RM Patidar, JM Sharma, R Shepherd, KH Pandya, TH David, B Kumar, Yash Dayal, L Ngidi, Suyash Sharma"
2025-05-24,2025,Jaipur,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,Delhi Capitals,Delhi Capitals,field,206,8,208,4,Delhi Capitals,complete,0,6,Sameer Rizvi,DS Manohar,J Madanagopal,P Joshi,CB Gaffaney,Bhavesh Patel,20,"P Dubey, Priyansh Arya, P Simran Singh, JP Inglis, SS Iyer, N Wadhera, Shashank Singh, MP Stoinis, Azmatullah Omarzai, M Jansen, Harpreet Brar, Arshdeep Singh","Mukesh Kumar, KL Rahul, F du Plessis, KK Nair, Sediqullah Atal, Sameer Rizvi, T Stubbs, Ashutosh Sharma, V Nigam, Kuldeep Yadav, MM Sharma, Mustafizur Rahman"
2025-05-25,2025,Delhi,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,278,3,168,10,Sunrisers Hyderabad,complete,110,0,H Klaasen,A Kripal Singh,AT Holdstock,K Kelkar,R Pandit,Amit Rana,20,"Harsh Dubey, Abhishek Sharma, TM Head, H Klaasen, Ishan Kishan, Aniket Verma, Nithish Kumar Reddy, A Manohar, PJ Cummins, HV Patel, JD Unadkat, E Malinga","CV Varun, Q de Kock, SP Narine, AM Rahane, A Raghuvanshi, RK Singh, AD Russell, MK Pandey, Ramandeep Singh, Harshit Rana, VG Arora, A Nortje"
2025-05-25,2025,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Chennai Super Kings,Gujarat Titans,Chennai Super Kings,bat,230,5,147,10,Chennai Super Kings,complete,83,0,D Brevis,Amit Sharma,KM Gandhi,KN Ananthapadmanabhan,Nitin Menon,M Krishnadas,20,"M Pathirana, A Mhatre, DP Conway, Urvil Patel, S Dube, D Brevis, RA Jadeja, MS Dhoni, DJ Hooda, Noor Ahmad, A Kamboj, KK Ahmed","M Prasidh Krishna, B Sai Sudharsan, Shubman Gill, JC Buttler, SE Rutherford, M Shahrukh Khan, R Tewatia, Rashid Khan, G Coetzee, Arshad Khan, R Sai Kishore, Mohammed Siraj"
2025-05-26,2025,Jaipur,"Sawai Mansingh Stadium, Jaipur",Mumbai Indians,Punjab Kings,Punjab Kings,field,184,7,187,3,Punjab Kings,complete,0,7,JP Inglis,DS Manohar,CB Gaffaney,P Joshi,J Madanagopal,Bhavesh Patel,20,"Ashwani Kumar, RD Rickelton, RG Sharma, SA Yadav, Tilak Varma, WG Jacks, HH Pandya, Naman Dhir, MJ Santner, DL Chahar, TA Boult, JJ Bumrah","Vijaykumar Vyshak, Priyansh Arya, P Simran Singh, JP Inglis, SS Iyer, N Wadhera, Shashank Singh, MP Stoinis, M Jansen, Harpreet Brar, KA Jamieson, Arshdeep Singh"
2025-05-27,2025,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,227,3,230,4,Royal Challengers Bengaluru,complete,0,6,JM Sharma,P Dharmani,MA Gough,VK Sharma,UV Gandhe,K Swaroopanand,20,"Akash Singh, MR Marsh, MP Breetzke, RR Pant, N Pooran, Abdul Samad, A Badoni, Himmat Singh, Shahbaz Ahmed, DS Rathi, Avesh Khan, W O'Rourke","Suyash Sharma, PD Salt, V Kohli, RM Patidar, LS Livingstone, MA Agarwal, JM Sharma, R Shepherd, KH Pandya, B Kumar, Yash Dayal, N Thushara"
2025-05-29,2025,New Chandigarh,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,101,10,106,2,Royal Challengers Bengaluru,complete,0,8,Suyash Sharma,V Narayan Kutty,MA Gough,VK Sharma,R Pandit,UV Gandhe,20,"Priyansh Arya, P Simran Singh, JP Inglis, SS Iyer, N Wadhera, MP Stoinis, Shashank Singh, Musheer Khan, Azmatullah Omarzai, Harpreet Brar, KA Jamieson, Arshdeep Singh","Suyash Sharma, PD Salt, V Kohli, MA Agarwal, RM Patidar, LS Livingstone, JM Sharma, R Shepherd, KH Pandya, B Kumar, Yash Dayal, JR Hazlewood"
2025-05-30,2025,New Chandigarh,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",Mumbai Indians,Gujarat Titans,Mumbai Indians,bat,228,5,208,6,Mumbai Indians,complete,20,0,RG Sharma,Prakash Bhatt,R Pandit,UV Gandhe,VK Sharma,MV Saidharshan Kumar,20,"Ashwani Kumar, RG Sharma, JM Bairstow, SA Yadav, Tilak Varma, HH Pandya, Naman Dhir, MJ Santner, RA Bawa, TA Boult, JJ Bumrah, RJ Gleeson","Mohammed Siraj, B Sai Sudharsan, Shubman Gill, BKG Mendis, Washington Sundar, SE Rutherford, R Tewatia, M Shahrukh Khan, Rashid Khan, R Sai Kishore, G Coetzee, M Prasidh Krishna"
2025-06-01,2025,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Mumbai Indians,Punjab Kings,Punjab Kings,field,203,6,207,5,Punjab Kings,complete,0,5,SS Iyer,J Srinath,CB Gaffaney,Nitin Menon,KN Ananthapadmanabhan,J Madanagopal,20,"Ashwani Kumar, RG Sharma, JM Bairstow, Tilak Varma, SA Yadav, HH Pandya, Naman Dhir, RA Bawa, MJ Santner, TA Boult, JJ Bumrah, RJW Topley","YS Chahal, Priyansh Arya, P Simran Singh, JP Inglis, SS Iyer, N Wadhera, Shashank Singh, MP Stoinis, Azmatullah Omarzai, Vijaykumar Vyshak, KA Jamieson, Arshdeep Singh"
2025-06-03,2025,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,field,190,9,184,7,Royal Challengers Bengaluru,complete,6,0,KH Pandya,J Srinath,J Madanagopal,Nitin Menon,CB Gaffaney,KN Ananthapadmanabhan,20,"Suyash Sharma, PD Salt, V Kohli, MA Agarwal, RM Patidar, LS Livingstone, JM Sharma, R Shepherd, KH Pandya, B Kumar, Yash Dayal, JR Hazlewood","YS Chahal, Priyansh Arya, P Simran Singh, JP Inglis, SS Iyer, N Wadhera, Shashank Singh, MP Stoinis, Azmatullah Omarzai, KA Jamieson, Vijaykumar Vyshak, Arshdeep Singh"
